_id,moving_distance,start_time,end_time,uid
6721772e5fc86555907d0b84,597,2024-10-22T12:10:00Z,2024-10-22T12:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b85,0,2024-10-22T12:20:00Z,2024-10-22T12:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b86,0,2024-10-22T12:30:00Z,2024-10-22T12:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b87,0,2024-10-22T12:40:00Z,2024-10-22T12:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b88,0,2024-10-22T12:50:00Z,2024-10-22T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b94,12,2024-10-22T13:00:00Z,2024-10-22T13:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b95,228,2024-10-22T13:10:00Z,2024-10-22T13:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b96,0,2024-10-22T13:20:00Z,2024-10-22T13:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b97,0,2024-10-22T13:30:00Z,2024-10-22T13:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b98,0,2024-10-22T13:40:00Z,2024-10-22T13:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0b99,0,2024-10-22T13:50:00Z,2024-10-22T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0ba5,0,2024-10-22T14:00:00Z,2024-10-22T14:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0ba6,0,2024-10-22T14:10:00Z,2024-10-22T14:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0ba7,0,2024-10-22T14:20:00Z,2024-10-22T14:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0ba8,0,2024-10-22T14:30:00Z,2024-10-22T14:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0ba9,0,2024-10-22T14:40:00Z,2024-10-22T14:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0baa,0,2024-10-22T14:50:00Z,2024-10-22T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bb6,0,2024-10-22T15:00:00Z,2024-10-22T15:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bb7,0,2024-10-22T15:10:00Z,2024-10-22T15:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bb8,0,2024-10-22T15:20:00Z,2024-10-22T15:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bb9,0,2024-10-22T15:30:00Z,2024-10-22T15:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bba,0,2024-10-22T15:40:00Z,2024-10-22T15:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bbb,0,2024-10-22T15:50:00Z,2024-10-22T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bc7,0,2024-10-22T16:00:00Z,2024-10-22T16:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bc8,0,2024-10-22T16:10:00Z,2024-10-22T16:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bc9,0,2024-10-22T16:20:00Z,2024-10-22T16:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bca,0,2024-10-22T16:30:00Z,2024-10-22T16:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bcb,0,2024-10-22T16:40:00Z,2024-10-22T16:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bcc,0,2024-10-22T16:50:00Z,2024-10-22T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bd8,0,2024-10-22T17:00:00Z,2024-10-22T17:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bd9,0,2024-10-22T17:10:00Z,2024-10-22T17:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bda,0,2024-10-22T17:20:00Z,2024-10-22T17:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bdb,0,2024-10-22T17:30:00Z,2024-10-22T17:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bdc,0,2024-10-22T17:40:00Z,2024-10-22T17:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bdd,0,2024-10-22T17:50:00Z,2024-10-22T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0be9,0,2024-10-22T18:00:00Z,2024-10-22T18:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bea,0,2024-10-22T18:10:00Z,2024-10-22T18:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0beb,0,2024-10-22T18:20:00Z,2024-10-22T18:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bec,0,2024-10-22T18:30:00Z,2024-10-22T18:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bed,0,2024-10-22T18:40:00Z,2024-10-22T18:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0bee,0,2024-10-22T18:50:00Z,2024-10-22T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0c0b,0,2024-10-22T19:00:00Z,2024-10-22T19:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0c0c,0,2024-10-22T19:10:00Z,2024-10-22T19:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0c0d,0,2024-10-22T19:20:00Z,2024-10-22T19:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0c0e,0,2024-10-22T19:30:00Z,2024-10-22T19:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0c0f,0,2024-10-22T19:40:00Z,2024-10-22T19:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772e5fc86555907d0c10,0,2024-10-22T19:50:00Z,2024-10-22T20:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c1c,0,2024-10-22T20:00:00Z,2024-10-22T20:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c1d,0,2024-10-22T20:10:00Z,2024-10-22T20:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c1e,0,2024-10-22T20:20:00Z,2024-10-22T20:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c1f,0,2024-10-22T20:30:00Z,2024-10-22T20:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c20,0,2024-10-22T20:40:00Z,2024-10-22T20:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c21,0,2024-10-22T20:50:00Z,2024-10-22T21:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c2d,0,2024-10-22T21:00:00Z,2024-10-22T21:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c2e,0,2024-10-22T21:10:00Z,2024-10-22T21:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c2f,0,2024-10-22T21:20:00Z,2024-10-22T21:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c30,0,2024-10-22T21:30:00Z,2024-10-22T21:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c31,0,2024-10-22T21:40:00Z,2024-10-22T21:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c32,0,2024-10-22T21:50:00Z,2024-10-22T22:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c3e,0,2024-10-22T22:00:00Z,2024-10-22T22:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c3f,0,2024-10-22T22:10:00Z,2024-10-22T22:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c40,0,2024-10-22T22:20:00Z,2024-10-22T22:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c41,0,2024-10-22T22:30:00Z,2024-10-22T22:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c42,0,2024-10-22T22:40:00Z,2024-10-22T22:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c43,0,2024-10-22T22:50:00Z,2024-10-22T23:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c4f,0,2024-10-22T23:00:00Z,2024-10-22T23:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c50,0,2024-10-22T23:10:00Z,2024-10-22T23:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c51,0,2024-10-22T23:20:00Z,2024-10-22T23:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c52,0,2024-10-22T23:30:00Z,2024-10-22T23:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c53,0,2024-10-22T23:40:00Z,2024-10-22T23:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c54,0,2024-10-22T23:50:00Z,2024-10-23T00:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c77,0,2024-10-23T00:00:00Z,2024-10-23T00:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c78,0,2024-10-23T00:10:00Z,2024-10-23T00:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c79,0,2024-10-23T00:20:00Z,2024-10-23T00:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c7a,0,2024-10-23T00:30:00Z,2024-10-23T00:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c7b,0,2024-10-23T00:40:00Z,2024-10-23T00:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c7c,0,2024-10-23T00:50:00Z,2024-10-23T01:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c88,0,2024-10-23T01:00:00Z,2024-10-23T01:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c89,0,2024-10-23T01:10:00Z,2024-10-23T01:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c8a,0,2024-10-23T01:20:00Z,2024-10-23T01:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c8b,0,2024-10-23T01:30:00Z,2024-10-23T01:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c8c,0,2024-10-23T01:40:00Z,2024-10-23T01:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c8d,0,2024-10-23T01:50:00Z,2024-10-23T02:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c99,0,2024-10-23T02:00:00Z,2024-10-23T02:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c9a,0,2024-10-23T02:10:00Z,2024-10-23T02:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c9b,0,2024-10-23T02:20:00Z,2024-10-23T02:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c9c,0,2024-10-23T02:30:00Z,2024-10-23T02:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c9d,0,2024-10-23T02:40:00Z,2024-10-23T02:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0c9e,0,2024-10-23T02:50:00Z,2024-10-23T03:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0caa,0,2024-10-23T03:00:00Z,2024-10-23T03:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cab,0,2024-10-23T03:10:00Z,2024-10-23T03:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cac,0,2024-10-23T03:20:00Z,2024-10-23T03:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cad,0,2024-10-23T03:30:00Z,2024-10-23T03:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cae,0,2024-10-23T03:40:00Z,2024-10-23T03:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0caf,0,2024-10-23T03:50:00Z,2024-10-23T04:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cbb,0,2024-10-23T04:00:00Z,2024-10-23T04:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cbc,0,2024-10-23T04:10:00Z,2024-10-23T04:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cbd,0,2024-10-23T04:20:00Z,2024-10-23T04:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cbe,0,2024-10-23T04:30:00Z,2024-10-23T04:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cbf,0,2024-10-23T04:40:00Z,2024-10-23T04:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cc0,0,2024-10-23T04:50:00Z,2024-10-23T05:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0ccc,0,2024-10-23T05:00:00Z,2024-10-23T05:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0ccd,0,2024-10-23T05:10:00Z,2024-10-23T05:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cce,0,2024-10-23T05:20:00Z,2024-10-23T05:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0ccf,0,2024-10-23T05:30:00Z,2024-10-23T05:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cd0,0,2024-10-23T05:40:00Z,2024-10-23T05:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cd1,0,2024-10-23T05:50:00Z,2024-10-23T06:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cdd,0,2024-10-23T06:00:00Z,2024-10-23T06:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cde,0,2024-10-23T06:10:00Z,2024-10-23T06:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cdf,0,2024-10-23T06:20:00Z,2024-10-23T06:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0ce0,0,2024-10-23T06:30:00Z,2024-10-23T06:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0ce1,0,2024-10-23T06:40:00Z,2024-10-23T06:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0ce2,0,2024-10-23T06:50:00Z,2024-10-23T07:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cee,0,2024-10-23T07:00:00Z,2024-10-23T07:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cef,0,2024-10-23T07:10:00Z,2024-10-23T07:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cf0,0,2024-10-23T07:20:00Z,2024-10-23T07:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cf1,0,2024-10-23T07:30:00Z,2024-10-23T07:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cf2,0,2024-10-23T07:40:00Z,2024-10-23T07:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cf3,0,2024-10-23T07:50:00Z,2024-10-23T08:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0cff,0,2024-10-23T08:00:00Z,2024-10-23T08:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0d00,0,2024-10-23T08:10:00Z,2024-10-23T08:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0d01,0,2024-10-23T08:20:00Z,2024-10-23T08:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0d02,0,2024-10-23T08:30:00Z,2024-10-23T08:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0d03,0,2024-10-23T08:40:00Z,2024-10-23T08:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
6721772f5fc86555907d0d04,0,2024-10-23T08:50:00Z,2024-10-23T09:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d10,0,2024-10-23T09:00:00Z,2024-10-23T09:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d11,0,2024-10-23T09:10:00Z,2024-10-23T09:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d12,0,2024-10-23T09:20:00Z,2024-10-23T09:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d13,0,2024-10-23T09:30:00Z,2024-10-23T09:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d14,0,2024-10-23T09:40:00Z,2024-10-23T09:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d15,0,2024-10-23T09:50:00Z,2024-10-23T10:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d21,0,2024-10-23T10:00:00Z,2024-10-23T10:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d22,0,2024-10-23T10:10:00Z,2024-10-23T10:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d23,0,2024-10-23T10:20:00Z,2024-10-23T10:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d24,0,2024-10-23T10:30:00Z,2024-10-23T10:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d25,0,2024-10-23T10:40:00Z,2024-10-23T10:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d26,0,2024-10-23T10:50:00Z,2024-10-23T11:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d32,0,2024-10-23T11:00:00Z,2024-10-23T11:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d33,0,2024-10-23T11:10:00Z,2024-10-23T11:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d34,0,2024-10-23T11:20:00Z,2024-10-23T11:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d35,0,2024-10-23T11:30:00Z,2024-10-23T11:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d36,0,2024-10-23T11:40:00Z,2024-10-23T11:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d37,0,2024-10-23T11:50:00Z,2024-10-23T12:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d43,0,2024-10-23T12:00:00Z,2024-10-23T12:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d44,0,2024-10-23T12:10:00Z,2024-10-23T12:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d45,0,2024-10-23T12:20:00Z,2024-10-23T12:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d46,0,2024-10-23T12:30:00Z,2024-10-23T12:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d47,0,2024-10-23T12:40:00Z,2024-10-23T12:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d48,0,2024-10-23T12:50:00Z,2024-10-23T13:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d54,0,2024-10-23T13:00:00Z,2024-10-23T13:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d55,0,2024-10-23T13:10:00Z,2024-10-23T13:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d56,0,2024-10-23T13:20:00Z,2024-10-23T13:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d57,0,2024-10-23T13:30:00Z,2024-10-23T13:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d58,0,2024-10-23T13:40:00Z,2024-10-23T13:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d59,0,2024-10-23T13:50:00Z,2024-10-23T14:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d65,0,2024-10-23T14:00:00Z,2024-10-23T14:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d66,0,2024-10-23T14:10:00Z,2024-10-23T14:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d67,0,2024-10-23T14:20:00Z,2024-10-23T14:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d68,0,2024-10-23T14:30:00Z,2024-10-23T14:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d69,0,2024-10-23T14:40:00Z,2024-10-23T14:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d6a,0,2024-10-23T14:50:00Z,2024-10-23T15:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d76,0,2024-10-23T15:00:00Z,2024-10-23T15:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d77,0,2024-10-23T15:10:00Z,2024-10-23T15:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d78,0,2024-10-23T15:20:00Z,2024-10-23T15:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d79,0,2024-10-23T15:30:00Z,2024-10-23T15:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d7a,0,2024-10-23T15:40:00Z,2024-10-23T15:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d7b,0,2024-10-23T15:50:00Z,2024-10-23T16:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d87,0,2024-10-23T16:00:00Z,2024-10-23T16:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d88,0,2024-10-23T16:10:00Z,2024-10-23T16:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d89,0,2024-10-23T16:20:00Z,2024-10-23T16:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d8a,0,2024-10-23T16:30:00Z,2024-10-23T16:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d8b,0,2024-10-23T16:40:00Z,2024-10-23T16:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d8c,0,2024-10-23T16:50:00Z,2024-10-23T17:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d98,0,2024-10-23T17:00:00Z,2024-10-23T17:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d99,0,2024-10-23T17:10:00Z,2024-10-23T17:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d9a,0,2024-10-23T17:20:00Z,2024-10-23T17:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d9b,0,2024-10-23T17:30:00Z,2024-10-23T17:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d9c,0,2024-10-23T17:40:00Z,2024-10-23T17:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0d9d,0,2024-10-23T17:50:00Z,2024-10-23T18:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0da9,0,2024-10-23T18:00:00Z,2024-10-23T18:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0daa,0,2024-10-23T18:10:00Z,2024-10-23T18:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0dab,0,2024-10-23T18:20:00Z,2024-10-23T18:30:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0dac,0,2024-10-23T18:30:00Z,2024-10-23T18:40:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0dad,0,2024-10-23T18:40:00Z,2024-10-23T18:50:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177305fc86555907d0dae,0,2024-10-23T18:50:00Z,2024-10-23T19:00:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177315fc86555907d0dba,0,2024-10-23T19:00:00Z,2024-10-23T19:10:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
672177315fc86555907d0dbb,0,2024-10-23T19:10:00Z,2024-10-23T19:20:00Z,W1hZkqBeWCUTVBX6rx9OeHmaWx63
